Source Package,URL_lookaside,SHA256_lookaside,Error_lookaside,File Name,Protocol,URL_source,SHA256_source,Error_source,SHA256_match,has_error,File Extension,source_number,num_versions_uploaded_to_lookaside,status,Error_source_normalized
rust-uu_pwd,https://src.fedoraproject.org/repo/pkgs/rust-uu_pwd/uu_pwd-0.0.27.crate/sha512/503bee84b00a3662aed1f224e8f001963894be063d41e27ab5591543a5422d1bc320530574258becd989c8e490722b992325c552ae2ecd6ac14224f9a6cf0f01/uu_pwd-0.0.27.crate,03c5fdf7cce21da3deae84a5a753817498d29efe4bbc7a5fe3959038667277c4,,uu_pwd-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_pwd/0.0.27/download#/uu_pwd-0.0.27.crate,8bbdb50817742592afe297fdafa34aed0fede54d6fca7dbf2ca797951fc21e7b,,false,false,crate,0,1,very_suspicious,
rust-uu_readlink,https://src.fedoraproject.org/repo/pkgs/rust-uu_readlink/uu_readlink-0.0.27.crate/sha512/cb8f0adfa3d53bcd3524ada2eb9b3bd15e4a4f17a647f5c2501058afaedad01b55a14f07db6bf1d4cef751f813fd0e41a3254c2c23fee3c2b0feede1c3110fe1/uu_readlink-0.0.27.crate,70d6d80abfd6df0153fc53805a2b4f2c85b5cd09d8f8589f7254d8b58a2fcae6,,uu_readlink-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_readlink/0.0.27/download#/uu_readlink-0.0.27.crate,4f1a7ba0631fcab644dd17f926ac8064e9e4494580a9d00f9e213156fbdbc3ef,,false,false,crate,0,1,very_suspicious,
rust-uu_realpath,https://src.fedoraproject.org/repo/pkgs/rust-uu_realpath/uu_realpath-0.0.27.crate/sha512/3c2c17dcbb9cf7375ea0d5f1cf7bda536816a0a230b5d8ff8b737eae8aef13544aa80e72075462602beb0abc27421e2fd067f36c48b13c302003e7ee469769e7/uu_realpath-0.0.27.crate,936bd1a26aeac9f34d8582f9a0b88dcd1a3842a08b1eb478c4301a6093da4ea2,,uu_realpath-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_realpath/0.0.27/download#/uu_realpath-0.0.27.crate,b5246bf0923035fffd9eab23026dd041c95714543a06e3153df71de7244c40fe,,false,false,crate,0,1,very_suspicious,
rust-uu_rm,https://src.fedoraproject.org/repo/pkgs/rust-uu_rm/uu_rm-0.0.27.crate/sha512/7e821216202f2ebd34ab71a2eb69273a5b5397198c71ba26a7e898bb7e1516cd29cca09fdc35e2a196877ec0ca1ac40166ee63058715322ef7d8943d98a835cd/uu_rm-0.0.27.crate,84b60c7a31cd8412d3e5e2f6c079d94396bf4447a904f35d72abc8ba36585f83,,uu_rm-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_rm/0.0.27/download#/uu_rm-0.0.27.crate,b4c4ba5cde9275c8f60ad53a527e8260adf4118016fe435e1ad344f34a56ea2c,,false,false,crate,0,1,very_suspicious,
rust-uu_rmdir,https://src.fedoraproject.org/repo/pkgs/rust-uu_rmdir/uu_rmdir-0.0.27.crate/sha512/3088622171db35757ce120ba8344ca05f20f9e756927bbf19de8e696d7f6d1c86b3b61793e9e500a6257948635195a2d76397d677234464c973b973f6c621772/uu_rmdir-0.0.27.crate,60a843a707a319acdcd1fb80e1d8a111726266a0a0b58bae28285725cf708c2a,,uu_rmdir-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_rmdir/0.0.27/download#/uu_rmdir-0.0.27.crate,f29e9a13ae737b664a9562889bc2a800b6dc1a993c67d7570d7adbca14f02625,,false,false,crate,0,1,very_suspicious,
rust-uu_seq,https://src.fedoraproject.org/repo/pkgs/rust-uu_seq/uu_seq-0.0.27.crate/sha512/6abfb2703187c38d2c8738bd9914187cfe0b1ff5c97009492d05ced16fb4ce16f78d88ddc4215f0191ec7e4ef3be73ce058baa83ac9cac020028af3459fa0167/uu_seq-0.0.27.crate,b1a82d7095e3e1e60be4109a9bbb63384c7618f9d524bf651dbb1a320c314b4c,,uu_seq-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_seq/0.0.27/download#/uu_seq-0.0.27.crate,24166dbe03c1916e0f0ba1b1f52f8052b24440971d0bc6a14809c8ac07401e2d,,false,false,crate,0,1,very_suspicious,
rust-uu_shred,https://src.fedoraproject.org/repo/pkgs/rust-uu_shred/uu_shred-0.0.27.crate/sha512/1d7d4f4a9ad79e58969d2e5acba62c51313980494cf6e830907d0ba058dc5873cabe16ec1e488282b05968747e37b07ab84cdb5aaa929946e133feff4d5ecbf8/uu_shred-0.0.27.crate,88344abe3a8527e86d80ac46e8d34754e2bd293cddbd59e71a6e368991c16f3c,,uu_shred-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_shred/0.0.27/download#/uu_shred-0.0.27.crate,70e6a742d89d0244486e539d4084df656b7689705a4ef5dbb4c78f132df12698,,false,false,crate,0,1,very_suspicious,
rust-uu_shuf,https://src.fedoraproject.org/repo/pkgs/rust-uu_shuf/uu_shuf-0.0.27.crate/sha512/40930e7ecb4016ad8993a2bb8b0c93c7986174dd89ebe3b973b0f7c52b68efbf54810adc3ece4432df0d0c898e756dd6cb97b7929704ca572dcf8fbf584f5e09/uu_shuf-0.0.27.crate,cde4f4b7ce7e010a4708ab201a1c7fd909f63ccaac14e0f53834932b26073277,,uu_shuf-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_shuf/0.0.27/download#/uu_shuf-0.0.27.crate,447f4a753669de345df3c2aba161cdd400d3be2fbab5f61060778a2da4529188,,false,false,crate,0,1,very_suspicious,
rust-uu_sleep,https://src.fedoraproject.org/repo/pkgs/rust-uu_sleep/uu_sleep-0.0.27.crate/sha512/67750e2493323dbae9d385f40d1e0d169b11900f218d6ee7921421f892fed1bae24b07177ec8b1be4800a149c430d7422524ccea259a5235fe06ee95696602df/uu_sleep-0.0.27.crate,88b2dad089e6f1039dec974eaf972f49326174a33ec730d0a26e9ee217dd906c,,uu_sleep-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_sleep/0.0.27/download#/uu_sleep-0.0.27.crate,76242213ef977ab3ca90fa6dcc04ba8c1c045846fa07c3a9f3e4ad12cc661929,,false,false,crate,0,1,very_suspicious,
rust-uu_sort,https://src.fedoraproject.org/repo/pkgs/rust-uu_sort/uu_sort-0.0.27.crate/sha512/8623d74ee4926d5b0a6f2777a657451724fa3b5386fec51517cd2c08451cd872663346df8d92e5bdd7d0833ed1590bd6781543cb11f21e246ea93b37bec873b0/uu_sort-0.0.27.crate,75bc46a08042f203e8e1a455434c31a61b40fa6b45d65f43816eeeef3788bd7e,,uu_sort-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_sort/0.0.27/download#/uu_sort-0.0.27.crate,b14dc76910b1d35dcb1f6ba9406ab6c6da13c9abdfd38cbb2be6375dd1100c49,,false,false,crate,0,1,very_suspicious,
rust-uu_split,https://src.fedoraproject.org/repo/pkgs/rust-uu_split/uu_split-0.0.27.crate/sha512/eadf9af17bc1933f2ceeb9f9ce997ef8cb6dd3ee998ae5d64278c0ac9c16fc03181069c6f9cd667faf328d597b34b4122be765c0c123be0ae28b6d528b6c7e87/uu_split-0.0.27.crate,e76af47d4293263f99646e83e937543851da54982d755be2317b103b5ae40937,,uu_split-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_split/0.0.27/download#/uu_split-0.0.27.crate,d160589b68f4c4fd96d5403ee710c02ee803f058f5f1cdd6e503136dbdaf29f8,,false,false,crate,0,1,very_suspicious,
rust-uu_sum,https://src.fedoraproject.org/repo/pkgs/rust-uu_sum/uu_sum-0.0.27.crate/sha512/54cc04f21f97a307950cb5009c254e735d99fb5e4fa1d2b36ef2539cad2740d4ab2ca215a7dd61b9fd3df453ed7bce2119772a9f886faf8bf399e3d3afd641bc/uu_sum-0.0.27.crate,30d0aa0086ed623736ba660081f2fe198a4a33b732c46c071cff5da0b668e68b,,uu_sum-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_sum/0.0.27/download#/uu_sum-0.0.27.crate,51b9a9ded589bea166954926571759b6ad5c7d8ed5ee0528ef9bd3e9d64b0f78,,false,false,crate,0,1,very_suspicious,
rust-uu_tac,https://src.fedoraproject.org/repo/pkgs/rust-uu_tac/uu_tac-0.0.27.crate/sha512/4f853dfdbe873941cd66a1836a0dbd96e671ef2daa0c4e22afca527f00ade2117d9a470f0bc7310f80aa3df7ea6d605e3703034772a2387a261d407c3ad9f42e/uu_tac-0.0.27.crate,c25b9db5ad9241d47288c191e1d603dbd3a9303a91cd7f70030b7334b51f8fd8,,uu_tac-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_tac/0.0.27/download#/uu_tac-0.0.27.crate,bf0c2eea954dfe8c8e7b4e77090cffe0b77421844ba6ece772f18ed19e1a2a00,,false,false,crate,0,1,very_suspicious,
rust-uu_tail,https://src.fedoraproject.org/repo/pkgs/rust-uu_tail/uu_tail-0.0.27.crate/sha512/4cb80be4177d1bc009ae9746bf0cd7115d9b540dbbf75f91c65fd2bf05427a145cf3547c1faef7223270653057a9e92124dbe2c9630d12d3e662c9ae890c681e/uu_tail-0.0.27.crate,bc19361b6b8f7018c7fe9b5d0e0a7c486d0ab27af4f6c7a5e4dd429d00af628c,,uu_tail-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_tail/0.0.27/download#/uu_tail-0.0.27.crate,8df84e298af6e1274a4395f46ed94d48e8ff6b019c1b3b68c25d0fb65210eae7,,false,false,crate,0,1,very_suspicious,
rust-uu_tee,https://src.fedoraproject.org/repo/pkgs/rust-uu_tee/uu_tee-0.0.27.crate/sha512/cf25bbf0a7cea98bf0ae26bb6c991659686a2962e2c3f4adf417e630c9d1cdf98f018346425dde21f67de028336579103f3e0ccb581055a6368d7b8fac338485/uu_tee-0.0.27.crate,611b227a4546de0c78d6927bfc7f7b4b62ee563edb887e558040a3513c53b09b,,uu_tee-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_tee/0.0.27/download#/uu_tee-0.0.27.crate,3e1382662a030bfffb1c0d29b794b2d2f905dd1e8bf1fffe6306db6aa5f57152,,false,false,crate,0,1,very_suspicious,
rust-uu_test,https://src.fedoraproject.org/repo/pkgs/rust-uu_test/uu_test-0.0.27.crate/sha512/7a0283874b998a890b21c3f33e60f752704329ec0bff6f8eb001cd587c4f5ebea02c63f5f7ce965d2433db3de09cb0d4ccb1857961d142768b38e2375bedf3d7/uu_test-0.0.27.crate,9fb767c2977c69e04585ba1ac4240cc48c18f20bafd4b6918b1e20e7bc51d677,,uu_test-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_test/0.0.27/download#/uu_test-0.0.27.crate,5e1a8350fee271e3f34972356db837204ad4d6eb5114ce3db9dbcea6b126c92f,,false,false,crate,0,1,very_suspicious,
rust-uu_touch,https://src.fedoraproject.org/repo/pkgs/rust-uu_touch/uu_touch-0.0.27.crate/sha512/dbb50231b387a82254cc54ff1109b6b82d59f7011f997e472b56743faa647424ce082987c4927b97bc52588d3d9d55c6d0999a536e09544f6a80810246b9068a/uu_touch-0.0.27.crate,793aa1e246e7797e4594093621b31ad4b880b3c065a299cb6b3c4d4294efdcc4,,uu_touch-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_touch/0.0.27/download#/uu_touch-0.0.27.crate,07698cd67da84b138369eeed24bee77c860b8b22021581a56edd31c4697dd61d,,false,false,crate,0,1,very_suspicious,
rust-uu_tr,https://src.fedoraproject.org/repo/pkgs/rust-uu_tr/uu_tr-0.0.27.crate/sha512/4ac33b6efc810b9ff7b8851483a001d56fd620572de101f6c4d839150a636f5f89c947709c2140497f72a9d457fe9682ad4b38972ce43b9927282a488f4ef22e/uu_tr-0.0.27.crate,bd795f896c9436e7102ae50dafa3f13024f798a2bf78cb083d3d27e41f9aa96d,,uu_tr-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_tr/0.0.27/download#/uu_tr-0.0.27.crate,b825e40258d2cd9c5664af888d847073bb6e63f5bd568901ebe598b272c509c1,,false,false,crate,0,1,very_suspicious,
rust-uu_true,https://src.fedoraproject.org/repo/pkgs/rust-uu_true/uu_true-0.0.27.crate/sha512/862f63b0510e42639470335fb7e94bff1a7417d717c1c3281b5fbe8cc27a18aa6f572b8c730cbc3e2092c199254391df059cead1442be5b7d802c04dc7f1071b/uu_true-0.0.27.crate,cc7e27fa0c54195556d4c92890436e2d9bf67ae14e91f0bd9bb2f26c32a05a9d,,uu_true-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_true/0.0.27/download#/uu_true-0.0.27.crate,3795e7fd2bbed0b2dcf09308884d980720acdaaa8d508d9a191b2b1b800df334,,false,false,crate,0,1,very_suspicious,
rust-uu_truncate,https://src.fedoraproject.org/repo/pkgs/rust-uu_truncate/uu_truncate-0.0.27.crate/sha512/3d1612fedd73c396b107b96c8155708f07ff5a93d67a05c79107cb75436baca57be821d101a1c60e7e1c28d85458dc2485fc6ea195a7d0fcd9c8d4c4b9dec47a/uu_truncate-0.0.27.crate,a827ba0b1a683fcaa2756bf886a09ce54ccac461f8095d17922a0cefb303be50,,uu_truncate-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_truncate/0.0.27/download#/uu_truncate-0.0.27.crate,5ccdc7621fbfca169ab5e2ebd38bf87e321a70fb9143b0432d84e9b20d2cfdd8,,false,false,crate,0,1,very_suspicious,
rust-uu_tsort,https://src.fedoraproject.org/repo/pkgs/rust-uu_tsort/uu_tsort-0.0.27.crate/sha512/c7afac35b82463111cffb7b5529947dbd0f3323b4ec7cb0088709d6a62de987b1f8f5f916a20a9ef988784ad5f7f76a4ef3c1e07ea582fb187f82d2aac9d9590/uu_tsort-0.0.27.crate,f7a8d4fe6c6584bd1fabb3cab818c271c0d1198bd51872315e8f77eb8a687eaf,,uu_tsort-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_tsort/0.0.27/download#/uu_tsort-0.0.27.crate,5e7a96d369ee9e839d9974c7da4b57522eca116d1393ba9a80dd0968b8725194,,false,false,crate,0,1,very_suspicious,
rust-uu_uname,https://src.fedoraproject.org/repo/pkgs/rust-uu_uname/uu_uname-0.0.27.crate/sha512/be411a871d2efbc155ae2ca280b436277c133b819552ded5793f2846d8a12cbf943014fc79e8718db5b808606feebb726f1ff4a13316a7ddae6ac0314b096ec8/uu_uname-0.0.27.crate,ba657c1ac101ad7d92c512f982a2dd5a32b21df6b02faf701206664029aa4b91,,uu_uname-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_uname/0.0.27/download#/uu_uname-0.0.27.crate,ad1ca90f9b292bccaad0de70e6feccac5182c6713a5e1ca72d97bf3555b608b4,,false,false,crate,0,1,very_suspicious,
rust-uu_unexpand,https://src.fedoraproject.org/repo/pkgs/rust-uu_unexpand/uu_unexpand-0.0.27.crate/sha512/0ea282e2a3577456116fb416ea46955d4da7c413a50040bbc4aeb6557fbf2bf4d7f51f02ea06cba19faab4e4041570d3bdfd169d2b8e09e0393163a8395f8fcd/uu_unexpand-0.0.27.crate,12598d5bbccd1be02da0598b55370a8e14e05cb01e657aa609a2c030d66cef7d,,uu_unexpand-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_unexpand/0.0.27/download#/uu_unexpand-0.0.27.crate,23dbf2d917f4662a307dc6858488105e24243a65b02043a73448e217b97672dd,,false,false,crate,0,1,very_suspicious,
rust-uu_uniq,https://src.fedoraproject.org/repo/pkgs/rust-uu_uniq/uu_uniq-0.0.27.crate/sha512/789a6a7cfac2ab4c1298e1e8e82dd80b42f6d6a9b9a8acb2321ab3baa1e474ff59ed7f3cf659081441a8456c9a4e49b8b9126f739bbc74a724433921a98cf45b/uu_uniq-0.0.27.crate,e5a54ce66ab9f1542e4e33c0289918641a4ac1233e7bf1603644de7e93adf78f,,uu_uniq-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_uniq/0.0.27/download#/uu_uniq-0.0.27.crate,207e5588ebbddb949a2c992f57402e77939bca9a99c7a6423fd6e6838531641c,,false,false,crate,0,1,very_suspicious,
rust-uu_unlink,https://src.fedoraproject.org/repo/pkgs/rust-uu_unlink/uu_unlink-0.0.27.crate/sha512/fce49a1b8a21a934ed7eade051125f1eb95aa2970b5a8a6201ef09bb431963f29437ab8052345065822c6b53a7e82647ea72a7a2dc084dcb7a960417ea133acf/uu_unlink-0.0.27.crate,65ba2600cb7e86fbffeabc15d755b9938a535f3aab49c0c6ba6c422b3e72e387,,uu_unlink-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_unlink/0.0.27/download#/uu_unlink-0.0.27.crate,2e6562f2e382848b4c315b8c0b2b380724643e52c4f8cc8e1d7b95ddecfe0456,,false,false,crate,0,1,very_suspicious,
rust-uu_vdir,https://src.fedoraproject.org/repo/pkgs/rust-uu_vdir/uu_vdir-0.0.27.crate/sha512/8a4f4a3ee831a2fc40e98de11c8144c373d5749894d1359be5fe1dcd0dfaef0c658e897d3379e1f97d6d308e715c41071d5af7bc0ebaf1b560931e86460f6e6c/uu_vdir-0.0.27.crate,f52c7e638b2056a27b47de9b5ddaec9bd6e70bd8acd24ac71bdc3911c0f30191,,uu_vdir-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_vdir/0.0.27/download#/uu_vdir-0.0.27.crate,a98a1f11f4c93e7d6835afbd691a6b30e69d0eb201ea21696b2e8f9d4fb1cc62,,false,false,crate,0,1,very_suspicious,
rust-uu_wc,https://src.fedoraproject.org/repo/pkgs/rust-uu_wc/uu_wc-0.0.27.crate/sha512/a88e0ead21a99c77443e2f83369ea59b420766b32d02c991ff3b4d97074cb1e688edc73e4b2d83174fa7887ce92dedb77842156f9efbd73dba376e0096de5c8b/uu_wc-0.0.27.crate,d8679869ef178f7cf5cf1c67959b149fcc1b14ccceb9e8d15e6ce28a201edaab,,uu_wc-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_wc/0.0.27/download#/uu_wc-0.0.27.crate,f5bae9179ce3883b58739181a01e45f7c1b8f9022c06c3e6be5aeeccc7dc39aa,,false,false,crate,0,1,very_suspicious,
rust-uu_whoami,https://src.fedoraproject.org/repo/pkgs/rust-uu_whoami/uu_whoami-0.0.27.crate/sha512/6a1a4872899567fb1e7d8522a115f8b2a788143531c25fd999d2c07500854a709fc43d2c85fa95a01de30e9f163ba8dc165a324ff45dc8ad953cba8cc9a45ba1/uu_whoami-0.0.27.crate,c8e2293aadfc693f4c7dcbfa7718891215985fe2e5844844cd31c079724e00c9,,uu_whoami-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_whoami/0.0.27/download#/uu_whoami-0.0.27.crate,bc7c52e42e0425710461700adc1063f468f2ba8a8ff83ee69ba661095ab7b77a,,false,false,crate,0,1,very_suspicious,
rust-uu_yes,https://src.fedoraproject.org/repo/pkgs/rust-uu_yes/uu_yes-0.0.27.crate/sha512/54004923284c675d6bce7ed3ddde9c4f51e81d92744cad2b52b92e68344c0969ca76a4febd60009480a57bd474c2d3bbaf472a48dc6cf92fdee500bdfcbfecfd/uu_yes-0.0.27.crate,d7ae9d157ca379b4dc51d9b1d752c56a0dcd21add9e18f0a9ae1a5d176b64b66,,uu_yes-0.0.27.crate,https:,https://crates.io/api/v1/crates/uu_yes/0.0.27/download#/uu_yes-0.0.27.crate,810f1da959c869571b067648d9e0696d0461928885829f79f73bebbee9d8da14,,false,false,crate,0,1,very_suspicious,
rust-uucore,https://src.fedoraproject.org/repo/pkgs/rust-uucore/uucore-0.0.27.crate/sha512/2f4366b9f7be62e22872c81e56682c1fa420fbef7091c92acc70bf57d12d328345e0cc5a77c0e96a222f3cd2a357d427f41ba412ad7bca43f0f374a70abaeca4/uucore-0.0.27.crate,a493a10db41284131812f55b25d4cbc220bea1c005c8ee66e463d1ae0ab29267,,uucore-0.0.27.crate,https:,https://crates.io/api/v1/crates/uucore/0.0.27/download#/uucore-0.0.27.crate,7b54aad02cf7e96f5fafabb6b836efa73eef934783b17530095a29ffd4fdc154,,false,false,crate,0,1,very_suspicious,
rust-uucore_procs,https://src.fedoraproject.org/repo/pkgs/rust-uucore_procs/uucore_procs-0.0.27.crate/sha512/159dae3bfd1897e086608eb129d27bf56acf4bd4ce759fc032048793aa26e53bda046301b8808b9ec9ccf65ae216360191e4a1628e1135214fc7180cded47148/uucore_procs-0.0.27.crate,0d87b527acdd347727491506ccedc615dc3349de641124e8a406294006e21b41,,uucore_procs-0.0.27.crate,https:,https://crates.io/api/v1/crates/uucore_procs/0.0.27/download#/uucore_procs-0.0.27.crate,c3d588f57acb2ba416e072a6fa652f2e11cf727267c697d2e2d65175f3b10c41,,false,false,crate,0,1,very_suspicious,
rust-uuhelp_parser,https://src.fedoraproject.org/repo/pkgs/rust-uuhelp_parser/uuhelp_parser-0.0.27.crate/sha512/4a6fa46dd0c1d3f93b2185fa1fe56c69591575c285f6e861d822d6f2a86cc6a2491785cfe89cd31f299e417b5b888b115c315f466b365ff367a2ad7193ab3e4e/uuhelp_parser-0.0.27.crate,be9650a080b370eeb1ebe8454606cbd39aa47387dfd9b2f989c3e55d6975c0bc,,uuhelp_parser-0.0.27.crate,https:,https://crates.io/api/v1/crates/uuhelp_parser/0.0.27/download#/uuhelp_parser-0.0.27.crate,96f26868814bf1ca9deec910a08007c93eb1d8e407ce36451999d4c1c1ea6767,,false,false,crate,0,1,very_suspicious,
rust-uuid,https://src.fedoraproject.org/repo/pkgs/rust-uuid/uuid-1.10.0.crate/sha512/e17db9433d919b51468acaebd240a2cb218d07f099fade49118ca9313f8cdf6aa3103e7aa24440be65a4f25a25f8f511e36dba08cbef27747f9e43b849cd612b/uuid-1.10.0.crate,146d4d297f47c72599d5bbbcd7f1d5b4a692d1c9ba7491daf267ed464007d28b,,uuid-1.10.0.crate,https:,https://crates.io/api/v1/crates/uuid/1.10.0/download#/uuid-1.10.0.crate,81dfa00651efa65069b0b6b651f4aaa31ba9e3c3ce0137aaad053604ee7e0314,,false,false,crate,0,1,very_suspicious,
rust-uzers,https://src.fedoraproject.org/repo/pkgs/rust-uzers/uzers-0.12.0.crate/sha512/ad0fae66148d451860e86e1046016bf75b4788f412bae9a40bf895c2c385797f3f69e95f030c28ed50cd42fec1cfff2d66228adef393b034547d3bbcc9e7f554/uzers-0.12.0.crate,6c942347132123d47b6f1f28c98e88446b6987ae83b51f39b904ffbbfe152da4,,uzers-0.12.0.crate,https:,https://crates.io/api/v1/crates/uzers/0.12.0/download#/uzers-0.12.0.crate,7d85875e16d59b3b1549efce83ff8251a64923b03bef94add0a1862847448de4,,false,false,crate,0,1,very_suspicious,
rust-version,https://src.fedoraproject.org/repo/pkgs/rust-version/version-3.0.0.crate/sha512/97743c4a14809e81474d8a3adc4c7e2adcc1dd0943f611f2662d8dbd646546e037e3248fba5289eade7b32c16ca3a090de7a653dd0a134901971f353149f1123/version-3.0.0.crate,0a0d6d463247d5e171cd8973df0818213e54ebee94cdb1a1e085622dd79248b8,,version-3.0.0.crate,https:,https://crates.io/api/v1/crates/version/3.0.0/download#/version-3.0.0.crate,3a449064fee414fcc201356a3e6c1510f6c8829ed28bb06b91c54ebe208ce065,,false,false,crate,0,1,very_suspicious,
rust-version-track,https://src.fedoraproject.org/repo/pkgs/rust-version-track/version-track-1.0.0.crate/sha512/a3b545f387b9de3c1dfa070f50c190ec1bf7348c7b917ae9deb791bda884201289ce25221fc5111b5ec048354357e3b73f3f39000e5c615484eafee518d171a2/version-track-1.0.0.crate,2932e226edcfb3f8cb7356c49636375e6a1b7c681d20c9678119e07d14ad2f7e,,version-track-1.0.0.crate,https:,https://crates.io/api/v1/crates/version-track/1.0.0/download#/version-track-1.0.0.crate,60ec7a62135e5134172e48cdc4a0e5499d357d65c1ee4f3442d51e05e3f71d7c,,false,false,crate,0,1,very_suspicious,
rust-vhost,https://src.fedoraproject.org/repo/pkgs/rust-vhost/vhost-0.11.0.crate/sha512/438eb72c3d91aec8cedaa8c38d1cd5f2424cd30076447b917b9b8d050ba04246ed9347e43e19c958822a3711daf1814007b63cd6e716642fac0ca7ed8c1bcfb0/vhost-0.11.0.crate,7b45233c9bc943f0efce9ea031da098f47c4b7d600eee748f1de28ab5622f5b6,,vhost-0.11.0.crate,https:,https://crates.io/api/v1/crates/vhost/0.11.0/download#/vhost-0.11.0.crate,6be08d1166d41a78861ad50212ab3f9eca0729c349ac3a7a8f557c62406b87cc,,false,false,crate,0,1,very_suspicious,
rust-vhost-user-backend,https://src.fedoraproject.org/repo/pkgs/rust-vhost-user-backend/vhost-user-backend-0.15.0.crate/sha512/c3fc8e64155a4239d98940030cda8c924b96a4185792f6834c136daa578ef48f6f70da33ef19716bf001eb6cc5a311136ead941d775745fd0a5f066d1c9ad303/vhost-user-backend-0.15.0.crate,7b1bda26e21b2a3cd4d2a007c12f3c62b1eea80115902de59795c7c62ff6b0db,,vhost-user-backend-0.15.0.crate,https:,https://crates.io/api/v1/crates/vhost-user-backend/0.15.0/download#/vhost-user-backend-0.15.0.crate,1f0ffb1dd8e00a708a0e2c32d5efec5812953819888591fff9ff68236b8a5096,,false,false,crate,0,1,very_suspicious,
rust-virtio-queue,https://src.fedoraproject.org/repo/pkgs/rust-virtio-queue/virtio-queue-0.12.0.crate/sha512/64ca16606e0e59039e5a826d80a69fadf9bc35ae486a9c0904d59888a121d79e9c5aa67803fa4c98d2b55fea80ae202759eaedb6564732045957690e9ce07781/virtio-queue-0.12.0.crate,ecaaf480ec2e31a935c6f2870e85e921efdd54a2d7fb27cc1189b1682bd8a4fe,,virtio-queue-0.12.0.crate,https:,https://crates.io/api/v1/crates/virtio-queue/0.12.0/download#/virtio-queue-0.12.0.crate,07d8406e7250c934462de585d8f2d2781c31819bca1fbb7c5e964ca6bbaabfe8,,false,false,crate,0,1,very_suspicious,
rust-vsprintf,https://src.fedoraproject.org/repo/pkgs/rust-vsprintf/vsprintf-2.0.0.crate/sha512/0db4b0a607eebe6592f26a96d832bbba0d3807ccd73472f2250c5e77b73b58439e876a961999e51796485609fbd1bcd89ca4e561c318fa86021285c495dfa0a1/vsprintf-2.0.0.crate,1790494766795fa8a4ac4794716fe983de4bb7d8794d0082459cec6e37a6b827,,vsprintf-2.0.0.crate,https:,https://crates.io/api/v1/crates/vsprintf/2.0.0/download#/vsprintf-2.0.0.crate,aec2f81b75ca063294776b4f7e8da71d1d5ae81c2b1b149c8d89969230265d63,,false,false,crate,0,1,very_suspicious,
rust-vte,https://src.fedoraproject.org/repo/pkgs/rust-vte/vte-0.13.0.crate/sha512/833dc2f1c42cc0537f0185c00eca2ec76cd07cdd96a066a23366ffc2d7b8ae6903167d53002497265962954974e734cdd9bc06080030761cc1f7fd87c29d3bca/vte-0.13.0.crate,df493a7e033c27ef3e0deee1bfb3d5063244ccf882440f1ce896587004566802,,vte-0.13.0.crate,https:,https://crates.io/api/v1/crates/vte/0.13.0/download#/vte-0.13.0.crate,40eb22ae96f050e0c0d6f7ce43feeae26c348fc4dea56928ca81537cfaa6188b,,false,false,crate,0,1,very_suspicious,
rust-warp-sessions,https://src.fedoraproject.org/repo/pkgs/rust-warp-sessions/warp-sessions-1.0.19.crate/sha512/6877c5ffbf6887faebed04719c4b92496be3d63fdb0c8f9c71fc891987cc5e942d62c825d480b1c0fee0ee7be0436c33366613a432ce8e07d4e5ab25bd1c474f/warp-sessions-1.0.19.crate,d1f4e56c1c7856c2ef9fbeac894f649a00d7cd15ccfc751d859928a98f1aeb74,,warp-sessions-1.0.19.crate,https:,https://crates.io/api/v1/crates/warp-sessions/1.0.19/download#/warp-sessions-1.0.19.crate,555042eb78480c0d25586d53d85a60769c9d3dc7296e1db6371724e54b7662a1,,false,false,crate,0,1,very_suspicious,
